date,time,address,offense,description,lat,lng
02/19/17,10:00 PM,51 N 39th St,Theft,Currency taken,39.9582917,-75.1990771
08/09/16,6:53 PM,255 S 36th St,Theft,Secured bike taken,39.9508653,-75.195022
3/14/2017,8:01 AM,51 N 39th St,Theft,Wallet taken from counter,39.9582917,-75.1990771
10/04/16,11:25 AM,255 S 36th St,Theft,iPhone and various cards taken,39.9508653,-75.195022
01/27/17,10:53 PM,51 N. 39th St,Theft,Debit card taken form handbag,39.9582917,-75.1990771
12/01/16,10:24 AM,2929 Walnut St,Theft,Various property taken,39.9520928,-75.1837876
10/27/16,9:37 AM,20 S 40th St,Theft,Tire removed from secured bike,39.9566414,-75.2022345
12/02/16,11:13 AM,2929 Walnut St,Theft,Check removed from desk,39.9520928,-75.1837876
07/02/16,9:57 AM,200 S 40th St,Theft,Purse and contents taken,39.9534235,-75.2032788
01/19/17,7:27 AM,300 S 39th St,Theft,Bike seat taken,39.9510772,-75.2008206
10/29/16,11:01 AM,200 S 40th St,Theft,Wallet taken from purse,39.9534235,-75.2032788
05/25/16,9:51 PM,3000 Chestnut St,Theft,Unknown males took cell phone,39.9531606,-75.184465
03/25/2017,3:15 PM,201 S 40th St,Theft,"Unsecured wallet taken, charges made on credit card",39.9537945,-75.2024592
11/15/16,8:57 AM,3000 Ludlow St,Auto Theft,Vehicle taken from lot,39.9540544,-75.1836446
01/28/17,8:47 PM,210 S. 40th St,Theft,iPhone taken from handbag,39.9537915,-75.2030239
10/09/16,7:43 PM,3000 Walnut St,Theft,Adidas bag and wallet taken,39.950313,-75.184679
06/24/16,9:59 AM,220 S 40th St,Theft,iPhone taken,39.9534914,-75.2029562
01/20/17,3:56 PM,3025 Walnut St,Theft,Speakers/monitors taken from stage,39.9521955,-75.1851094
07/26/16,12:38 PM,240 S 40th St,Theft,Currency taken from handbag,39.9527238,-75.2034259
4/18/17,9:06 AM,309-11 S 40th St,Theft,Secured bike taken,39.950815,-75.202975
09/08/16,1:23 PM,240 S 40th St,Theft,Wallet taken from desk,39.9527238,-75.2034259
09/01/2016,12:47 PM,309-311 41st St,Theft,2 bikes taken from front deck,39.95929,-75.204963
09/16/16,4:28 PM,240 S 40th St,Theft,Cell phone taken,39.9527238,-75.2034259
08/20/16,7:45 PM,3100 Walnut St,Theft,Wallet and cell phone taken,39.951658,-75.183912
01/20/17,3:26 PM,240 S 40th St,Theft,Currency taken from wallet,39.9527238,-75.2034259
09/03/2016,8:19 PM,3100 Walnut St,Theft,Unsecured iPhone taken,39.951658,-75.183912
4/18/17,9:06 AM,309-11 S 40th St,Theft,Secured bike taken,39.950815,-75.202975
09/09/16,6:48 PM,3100 Walnut St,Theft,iPhone taken from duffle bag,39.951658,-75.183912
09/30/16,11:43 PM,318 S 40th St,Theft,2 cell phones taken,39.951143,-75.2034368
09/15/16,7:47 PM,3100 Walnut St,Theft,Unsecured cell phone taken,39.951658,-75.183912
05/02/17,12:19 PM,409 S 40th St,Theft,Bike tire taken,39.95035,-75.2030769
09/25/16,5:08 PM,3100 Walnut St,Theft,Various property taken,39.951658,-75.183912
10/05/16,5:46 PM,212 S 41st St,Theft,Property taken from packages/Arrest,39.953546,-75.205566
09/27/16,10:49 PM,3100 Walnut St,Theft,Unsecured bike taken,39.951658,-75.183912
11/04/16,10:57 AM,213 41st St,Theft,Secured bike taken,39.9538827,-75.204857
4/25/17,1:59 PM,3100 Walnut St,Theft,2 bikes taken,39.951658,-75.183912
02/11/17,10:39 PM,237 S 41st St,Theft,Secured bike taken,39.9530151,-75.2050772
08/10/16,5:50 PM,3131 Walnut St,Theft,Unsecured laptop taken,39.9524388,-75.1873387
09/01/2016,12:47 PM,309-311 41st St,Theft,2 bikes taken from front deck,39.95929,-75.204963
09/30/16,11:43 PM,318 S 40th St,Theft,2 cell phones taken,39.951143,-75.2034368
03/25/2017,7:26 PM,319 41st St,Theft,Unsecured backpack taken,39.9597849,-75.204856
03/25/2017,7:26 PM,319 41st St,Theft,Unsecured backpack taken,39.9597849,-75.204856
02/19/17,12:29 PM,400 S 41st St,Auto Theft,Vehicle taken prior to being reported/Arrest,39.9509908,-75.2058142
09/23/16,1:43 AM,3200 Market St,Auto Theft,Vehicle taken from highway,39.9547909,-75.1887721
07/14/16,5:26 PM,102 S 42nd St,Theft,Package tampered with that was delivered,39.9557264,-75.2064731
01/14/2017,4:49 PM,3200 Market St,Theft,Unknown male took cell phone,39.9547909,-75.1887721
02/09/17,3:40 PM,200 S 42nd St,Auto Theft,Vehicle taken from highway,39.9541489,-75.2068047
07/15/16,12:01 PM,3231 Walnut St,Theft,Tools taken from 5th floor,39.9528989,-75.1896529
08/28/16,4:43 AM,207 42nd St,Theft,Secured bike taken,39.953803,-75.2062589
09/08/16,12:09 PM,3231 Walnut St,Theft,Laptop taken/Arrest,39.9528989,-75.1896529
8/30/2016,7:51 PM,208 S 42nd St,Theft,Currency and various items taken,39.9538968,-75.2068848
09/20/16,1:29 PM,3300 Market St,Auto Theft,Vehicle taken,39.9553668,-75.1911078
06/01/16,3:23 PM,231 S 42nd St,Theft,Male took package from property/Arrest,39.9527634,-75.2063832
10/13/16,6:37 PM,333 S 43rd St,Theft,Unsecured package taken from lobby,39.951507,-75.209008
07/13/16,3:40 PM,336 S 42nd St,Theft,Male took package from porch/Arrest,39.9513052,-75.2074226
07/10/16,2:39 PM,3330 Walnut St,Theft,Unsecured bike taken,39.9521947,-75.1911026
10/13/16,6:37 PM,333 S 43rd St,Theft,Unsecured package taken from lobby,39.951507,-75.209008
10/01/16,11:43 AM,3330 Walnut St,Theft,Secured bike taken,39.9521947,-75.1911026
06/05/16,5:31 PM,400 S 43rd St,Theft,Phone taken by unknown males,39.9513336,-75.2095402
05/20/16,9:29 AM,3333 Walnut St,Theft,Septa tokens taken from office,39.9530081,-75.1906769
12/13/16,8:10 PM,415 43rd St,Theft,Offender took package from lobby,39.9507707,-75.2090342
08/25/16,7:43 AM,3335 Woodland Walk,Theft,Property taken from pocketbook,39.9536909,-75.1912987
12/01/16,10:24 AM,2929 Walnut St,Theft,Various property taken,39.9520928,-75.1837876
11/23/16,9:23 AM,3335 Woodland Walk,Theft,Template removed from building,39.9536909,-75.1912987
12/02/16,11:13 AM,2929 Walnut St,Theft,Check removed from desk,39.9520928,-75.1837876
4/12/2017,11:43 AM,3335 Woodland Walk,Theft,Bike tire taken,39.9536909,-75.1912987
10/09/16,7:43 PM,3000 Walnut St,Theft,Adidas bag and wallet taken,39.950313,-75.184679
01/15/2017,6:28 PM,3340 Smith Walk,Theft,Secured bike taken,39.9511851,-75.1900932
01/20/17,3:56 PM,3025 Walnut St,Theft,Speakers/monitors taken from stage,39.9521955,-75.1851094
05/06/17,10:32 AM,3340 Smith Walk,Theft,Secured bike taken/Arrest,39.9511851,-75.1900932
08/20/16,7:45 PM,3100 Walnut St,Theft,Wallet and cell phone taken,39.951658,-75.183912
07/13/16,3:40 PM,336 S 42nd St,Theft,Male took package from porch/Arrest,39.9513052,-75.2074226
09/03/2016,8:19 PM,3100 Walnut St,Theft,Unsecured iPhone taken,39.951658,-75.183912
07/30/16,6:48 PM,3400 Chestnut St,Theft,Laptop and iPad taken from truck,39.9540115,-75.1921404
09/09/16,6:48 PM,3100 Walnut St,Theft,iPhone taken from duffle bag,39.951658,-75.183912
05/04/16,4:57 PM,3400 Civic Center Blvd,Theft,Wallet taken from unattended handbag,39.9477563,-75.1925357
09/15/16,7:47 PM,3100 Walnut St,Theft,Unsecured cell phone taken,39.951658,-75.183912
05/04/16,10:36 PM,3400 Civic Center Blvd,Theft,Unknown male observed taking art piece from wall,39.9477563,-75.1925357
09/25/16,5:08 PM,3100 Walnut St,Theft,Various property taken,39.951658,-75.183912
05/15/16,7:56 AM,3400 Civic Center Blvd,Theft,Secured bike taken,39.9477563,-75.1925357
09/27/16,10:49 PM,3100 Walnut St,Theft,Unsecured bike taken,39.951658,-75.183912
07/20/16,9:58 AM,3400 Civic Center Blvd,Theft,Cell phone taken,39.9477563,-75.1925357
4/25/17,1:59 PM,3100 Walnut St,Theft,2 bikes taken,39.951658,-75.183912
09/06/16,12:38 PM,3400 Civic Center Blvd,Theft,Envelope with cash taken,39.9477563,-75.1925357
08/10/16,5:50 PM,3131 Walnut St,Theft,Unsecured laptop taken,39.9524388,-75.1873387
12/14/16,10:00 AM,3400 Civic Center Blvd,Theft,Notary seal and stamp taken,39.9477563,-75.1925357
07/15/16,12:01 PM,3231 Walnut St,Theft,Tools taken from 5th floor,39.9528989,-75.1896529
12/21/16,9:01 AM,3400 Civic Center Blvd,Theft,Currency taken from drawer,39.9477563,-75.1925357
09/08/16,12:09 PM,3231 Walnut St,Theft,Laptop taken/Arrest,39.9528989,-75.1896529
12/22/16,9:51 AM,3400 Civic Center Blvd,Theft,Wallet taken,39.9477563,-75.1925357
07/10/16,2:39 PM,3330 Walnut St,Theft,Unsecured bike taken,39.9521947,-75.1911026
02/10/17,9:08 AM,3400 Civic Center Blvd,Theft,Unknown male took wallet,39.9477563,-75.1925357
10/01/16,11:43 AM,3330 Walnut St,Theft,Secured bike taken,39.9521947,-75.1911026
02/11/17,11:24 AM,3400 Civic Center Blvd,Theft,Rubbermaid carts taken from loading dock,39.9477563,-75.1925357
05/20/16,9:29 AM,3333 Walnut St,Theft,Septa tokens taken from office,39.9530081,-75.1906769
03/23/2017,3:13 PM,3400 Civic Center Blvd,Theft,Medication taken from purse,39.9477563,-75.1925357
10/26/16,8:49 PM,3401 Walnut St,Theft,Unattended wallet taken,39.953173,-75.1928651
4/26/17,9:17 AM,3400 Civic Center Blvd,Theft,$70 currency taken from vehicle,39.9477563,-75.1925357
06/22/16,7:55 PM,3409 Walnut St,Theft,Merchandise taken without payment,39.9531096,-75.1927269
03/08/2017,3:01 PM,3400 Civic Center Blvd.,Theft,Warrant arrest,39.9477563,-75.1925357
02/07/17,7:30 PM,3409 Walnut St,Theft,Merchandise taken without payment,39.9531096,-75.1927269
05/05/17,6:26 PM,3400 Locust St,Theft,Cell phone taken by juveniles/3 stopped,39.9502208,-75.1808458
02/14/17,3:35 PM,3409 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9531096,-75.1927269
05/18/16,9:19 AM,3400 Spruce St,Theft,Currency taken from cabinet in locked office,39.9500798,-75.1939906
4/20/17,11:30 AM,3409 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9531096,-75.1927269
05/20/16,2:29 PM,3400 Spruce St,Theft,Tokens taken from desk,39.9500798,-75.1939906
4/23/17,11:32 AM,3409 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9531096,-75.1927269
05/24/16,9:51 AM,3400 Spruce St,Theft,iPhone taken from employee mailbox,39.9500798,-75.1939906
4/27/17,6:14 PM,3409 Walnut St,Theft,USPS stamps taken from counter,39.9531096,-75.1927269
05/25/16,10:52 AM,3400 Spruce St,Theft,iPad Mini taken,39.9500798,-75.1939906
01/12/2017,6:17 PM,3420 Walnut St,Theft,Wallet taken from office,39.9527015,-75.1939345
06/14/16,4:53 PM,3400 Spruce St,Theft,Male observed taking bike/Arrest,39.9500798,-75.1939906
01/28/17,11:39 PM,3420 Walnut St,Theft,Backpack taken,39.9527015,-75.1939345
06/29/16,6:54 PM,3400 Spruce St,Theft,Currency removed from wallet,39.9500798,-75.1939906
4/11/2017,10:13 AM,3420 Walnut St,Theft,Secured bike taken from rack,39.9527015,-75.1939345
07/06/16,9:42 PM,3400 Spruce St,Theft,Cell phone taken from room,39.9500798,-75.1939906
06/10/16,7:02 PM,3421 Walnut St,Theft,Male took shirt without payment,39.9530897,-75.1931865
07/14/16,5:22 AM,3400 Spruce St,Theft,iPad taken,39.9500798,-75.1939906
08/21/16,4:46 PM,3600 Walnut St,Theft,Secured bike taken,39.952441,-75.19681
07/21/16,1:05 PM,3400 Spruce St,Theft,Cell phone taken,39.9500798,-75.1939906
05/06/16,2:55 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/03/16,2:37 AM,3400 Spruce St,Theft,Currency and debit card taken from handbag,39.9500798,-75.1939906
07/08/16,12:43 PM,3601 Walnut St,Theft,Male took merchandise without payment,39.9536487,-75.1952333
08/04/16,11:46 AM,3400 Spruce St,Theft,Jewelry taken,39.9500798,-75.1939906
08/03/16,1:39 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/23/16,1:58 AM,3400 Spruce St,Theft,Cell phone taken,39.9500798,-75.1939906
12/06/16,10:20 AM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/23/16,8:21 AM,3400 Spruce St,Theft,Currency taken from office,39.9500798,-75.1939906
03/24/2017,5:23 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
8/30/2016,1:48 PM,3400 Spruce St,Theft,Currency taken from wallet,39.9500798,-75.1939906
4/18/17,9:13 AM,3601 Walnut St,Theft,Earbuds taken by unknown male,39.9536487,-75.1952333
09/08/16,12:30 PM,3400 Spruce St,Theft,Unsecured wallet taken from room,39.9500798,-75.1939906
4/19/17,9:23 AM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
09/14/16,5:56 PM,3400 Spruce St,Theft,Currency taken from wallet,39.9500798,-75.1939906
07/08/16,7:58 PM,3631 Walnut St,Theft,property taken without payment,39.9535137,-75.196375
09/20/16,9:00 AM,3400 Spruce St,Theft,Laptop and DVD writer taken,39.9500798,-75.1939906
05/05/16,11:45 AM,3661 Walnut St,Theft,Clothing taken without purchase,39.9535614,-75.1965008
09/22/16,1:01 PM,3400 Spruce St,Theft,Cell phone taken,39.9500798,-75.1939906
07/22/16,12:54 PM,3700 Walnut St,Theft,Unsecured phone taken,39.9532908,-75.1973311
09/22/16,1:55 PM,3400 Spruce St,Theft,Purse and contents taken,39.9500798,-75.1939906
4/13/2017,11:44 PM,3700 Walnut St,Theft,Secured bike taken,39.9532908,-75.1973311
09/28/16,5:25 PM,3400 Spruce St,Theft,Unsecured cell phone taken,39.9500798,-75.1939906
09/16/16,6:12 PM,3701 Walnut St,Theft,Currency taken from wallet,39.954109,-75.197289
10/02/16,4:51 PM,3400 Spruce St,Theft,Secured bike taken from bike rack,39.9500798,-75.1939906
10/19/16,6:31 PM,3701 Walnut St,Theft,Skateboard taken,39.954109,-75.197289
10/07/16,6:30 PM,3400 Spruce St,Theft,Unsecured wallet taken,39.9500798,-75.1939906
11/04/16,7:37 PM,3701 Walnut St,Theft,Unsecured cell phone taken,39.954109,-75.197289
10/18/16,6:06 PM,3400 Spruce St,Theft,Cell phone taken,39.9500798,-75.1939906
11/18/16,5:11 PM,3701 Walnut St,Theft,Items taken from locker/Arrest,39.954109,-75.197289
10/19/16,3:58 PM,3400 Spruce St,Theft,Cell phone taken,39.9500798,-75.1939906
11/19/16,3:22 PM,3701 Walnut St,Theft,Wallet taken,39.954109,-75.197289
10/21/16,9:38 AM,3400 Spruce St,Theft,Computer case and contacts taken,39.9500798,-75.1939906
12/03/16,4:33 PM,3701 Walnut St,Theft,Property removed from locker,39.954109,-75.197289
11/16/16,10:03 AM,3400 Spruce St,Theft,Currency removed from wallet,39.9500798,-75.1939906
12/08/16,5:39 PM,3701 Walnut St,Theft,Jacket taken,39.954109,-75.197289
11/25/16,10:40 AM,3400 Spruce St,Theft,Tablet taken from room,39.9500798,-75.1939906
12/16/16,9:56 PM,3701 Walnut St,Theft,Property taken from locker,39.954109,-75.197289
12/08/16,1:38 PM,3400 Spruce St,Theft,Phone taken from room,39.9500798,-75.1939906
01/14/2017,11:39 AM,3701 Walnut St,Theft,Property taken from locker,39.954109,-75.197289
12/13/16,4:24 PM,3400 Spruce St,Theft,Cash removed from locker,39.9500798,-75.1939906
02/04/17,8:11 PM,3701 Walnut St,Theft,Unsecured iPhone and debit cards taken,39.954109,-75.197289
12/22/16,4:54 PM,3400 Spruce St,Theft,Laptop taken,39.9500798,-75.1939906
03/23/2017,7:51 PM,3701 Walnut St,Theft,Property taken from locker,39.954109,-75.197289
12/30/16,4:22 PM,3400 Spruce St,Theft,Two unsecured phones taken,39.9500798,-75.1939906
11/08/16,1:58 PM,3730 Walnut St,Theft,Secured bike taken,39.9529106,-75.1982674
01/04/17,7:15 PM,3400 Spruce St,Theft,Stethoscope taken from locker,39.9500798,-75.1939906
11/16/16,1:33 PM,3730 Walnut St,Theft,Male attempted to take bike/Arrest,39.9529106,-75.1982674
01/05/17,6:38 AM,3400 Spruce St,Theft,iPhones (2) taken from office,39.9500798,-75.1939906
11/17/16,3:12 PM,3730 Walnut St,Theft,Unsecured laptop taken,39.9529106,-75.1982674
01/13/2017,8:08 PM,3400 Spruce St,Theft,Cell phone taken,39.9500798,-75.1939906
02/10/17,5:20 PM,3730 Walnut St,Theft,Secured bike taken,39.9529106,-75.1982674
01/26/17,11:40 AM,3400 Spruce St,Theft,Think station computer tower taken,39.9500798,-75.1939906
08/24/16,4:06 PM,3731 Walnut St,Theft,Purse taken and charges made on credit cards,39.9538099,-75.197886
01/28/17,6:23 PM,3400 Spruce St,Theft,iPhone taken,39.9500798,-75.1939906
11/22/16,2:59 PM,3731 Walnut St,Theft,Offender took laptop,39.9538099,-75.197886
02/07/17,9:02 PM,3400 Spruce St,Theft,iPhone taken from desk,39.9500798,-75.1939906
08/04/16,3:50 PM,3741 Walnut St,Theft,Merchandise taken without payment,39.9538026,-75.1981617
02/10/17,11:07 AM,3400 Spruce St,Theft,Jewelry taken from room,39.9500798,-75.1939906
10/18/16,2:50 PM,3741 Walnut St,Theft,Merchandise taken without payment,39.9538026,-75.1981617
02/14/17,11:57 AM,3400 Spruce St,Theft,Wallet taken from vehicle,39.9500798,-75.1939906
3/19/2017,12:26 PM,3817 Walnut St,Theft,Frame taken from living room,39.9539509,-75.1993506
02/15/17,12:56 PM,3400 Spruce St,Theft,Canvas bag with laptop taken from auto,39.9500798,-75.1939906
3/14/2017,3:23 PM,3819 Walnut St,Theft,Secured bike taken,39.9537608,-75.1995921
02/16/17,2:47 AM,3400 Spruce St,Theft,Unsecured wristlet taken,39.9500798,-75.1939906
09/21/16,4:04 PM,3900 Walnut St,Theft,Grill taken from backyard,39.9537201,-75.2009514
02/16/17,6:51 PM,3400 Spruce St,Theft,Unsecured wallets (3) taken,39.9500798,-75.1939906
10/19/16,4:22 PM,3900 Walnut St,Theft,Unsecured bike taken,39.9537201,-75.2009514
2/24/2017,2:55 AM,3400 Spruce St,Theft,Secured bike taken from bike rack,39.9500798,-75.1939906
10/22/16,11:16 AM,3900 Walnut St,Theft,Cell phone taken,39.9537201,-75.2009514
03/08/2017,7:26 AM,3400 Spruce St,Theft,Backpack taken from locker,39.9500798,-75.1939906
12/29/16,10:55 AM,3900 Walnut St,Theft,Secured bike taken,39.9537201,-75.2009514
03/08/2017,3:58 PM,3400 Spruce St,Theft,Secured bike taken from rack,39.9500798,-75.1939906
10/12/16,3:15 PM,3901 Walnut St,Theft,Wallet taken from handbag,39.954081,-75.20037
4/26/17,8:21 AM,3400 Spruce St,Theft,Jacket taken from staff locker room,39.9500798,-75.1939906
01/11/2017,5:28 PM,3901 Walnut St,Theft,Property taken from backpack,39.954081,-75.20037
05/07/17,9:41 PM,3400 Spruce St,Theft,"Phone, debit card and various items taken",39.9500798,-75.1939906
05/24/16,7:36 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
06/09/16,2:30 PM,3401 Spruce St,Theft,Laptop taken,39.9499701,-75.1930036
05/25/16,9:42 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
10/26/16,8:49 PM,3401 Walnut St,Theft,Unattended wallet taken,39.953173,-75.1928651
06/23/16,6:04 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
06/22/16,7:55 PM,3409 Walnut St,Theft,Merchandise taken without payment,39.9531096,-75.1927269
07/22/16,9:01 PM,3925 Walnut St,Theft,Merchandise taken without payment,39.9542356,-75.2011919
02/07/17,7:30 PM,3409 Walnut St,Theft,Merchandise taken without payment,39.9531096,-75.1927269
08/02/16,9:25 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
02/14/17,3:35 PM,3409 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9531096,-75.1927269
8/30/2016,9:46 PM,3925 Walnut St,Theft,Cell phone taken,39.9542356,-75.2011919
4/20/17,11:30 AM,3409 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9531096,-75.1927269
09/28/16,6:17 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
4/23/17,11:32 AM,3409 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9531096,-75.1927269
10/04/16,4:13 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
4/27/17,6:14 PM,3409 Walnut St,Theft,USPS stamps taken from counter,39.9531096,-75.1927269
10/04/16,9:29 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
07/08/16,6:09 PM,3411 Chestnut St,Theft,Jewelry taken from residence,39.954879,-75.1927003
10/11/16,8:53 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
03/24/2017,9:18 PM,3411 Chestnut St,Theft,Secured bike taken,39.954879,-75.1927003
10/16/16,9:04 PM,3925 Walnut St,Theft,Unattended wallet taken,39.9542356,-75.2011919
08/14/16,9:18 PM,3417 Spruce St,Theft,Secured bike taken,39.9509138,-75.1938738
10/22/16,6:13 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
10/20/16,10:20 AM,3417 Spruce St,Theft,Wallet taken and credit card used,39.9509138,-75.1938738
12/16/16,4:00 PM,3925 Walnut St,Theft,Purse taken from coat pocket,39.9542356,-75.2011919
12/11/16,7:31 PM,3417 Spruce St,Theft,Backpack and laptop taken,39.9509138,-75.1938738
12/23/16,9:14 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
03/08/2017,2:37 PM,3417 Spruce St,Theft,Unsecured wallet taken from purse,39.9509138,-75.1938738
01/06/17,12:12 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
03/11/2017,10:12 AM,3417 Spruce St,Theft,Cash box taken from room,39.9509138,-75.1938738
01/26/17,5:10 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
01/12/2017,6:17 PM,3420 Walnut St,Theft,Wallet taken from office,39.9527015,-75.1939345
01/31/17,9:38 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
01/28/17,11:39 PM,3420 Walnut St,Theft,Backpack taken,39.9527015,-75.1939345
02/04/17,11:45 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
4/11/2017,10:13 AM,3420 Walnut St,Theft,Secured bike taken from rack,39.9527015,-75.1939345
3/15/2017,4:37 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
08/07/16,2:17 PM,3421 Chestnut St,Theft,Tip jar taken from counter,39.9545899,-75.1923623
4/18/17,3:54 PM,3925 Walnut St,Theft,Unsecured wallet taken,39.9542356,-75.2011919
11/02/16,12:02 PM,3421 Chestnut St,Theft,Wallet taken,39.9545899,-75.1923623
05/05/17,2:09 PM,3925 Walnut St,Theft,Backpack taken,39.9542356,-75.2011919
06/10/16,7:02 PM,3421 Walnut St,Theft,Male took shirt without payment,39.9530897,-75.1931865
08/23/17,9:28 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9542356,-75.2011919
05/19/16,7:35 PM,3500 Chestnut St,Auto Theft,Vehicle taken,39.9546364,-75.1941657
05/28/16,12:23 PM,3935 Walnut St,Theft,Unsecured cell phone taken,39.9543542,-75.2023511
05/04/17,11:25 AM,3501 Sansom St,Theft,Tire removed from secured bike,39.953881,-75.1929513
07/10/16,8:50 PM,3935 Walnut St,Theft,Unsecured phone taken from restroom,39.9543542,-75.2023511
08/05/16,5:29 PM,3535 Market St,Theft,Bike taken from rack,39.9563664,-75.1937554
09/03/2016,12:15 PM,3935 Walnut St,Theft,Unsecured purse taken,39.9543542,-75.2023511
10/21/16,6:17 PM,3549 Chestnut St,Theft,Currency taken from purse,39.9547712,-75.1937989
06/22/16,6:21 PM,4001 Walnut St,Theft,Unsecured bike taken,39.9543603,-75.2028254
4/11/2017,7:13 PM,3549 Chestnut St,Theft,Property taken from break room,39.9547712,-75.1937989
07/01/16,12:24 AM,4001 Walnut St,Theft,Unsecured bike taken,39.9543603,-75.2028254
08/22/17,7:17 PM,3549 Chestnut St,Theft,Package taken from yard,39.9547712,-75.1937989
07/13/16,5:55 PM,4001 Walnut St,Theft,iPhone and items taken,39.9543603,-75.2028254
11/19/16,3:47 PM,3565 Sansom St,Theft,Laptop taken,39.9541719,-75.1940889
07/20/16,1:20 PM,4001 Walnut St,Theft,Male took merchandise without payment/Arrest,39.9543603,-75.2028254
05/17/16,6:08 PM,3600 Chestnut St,Theft,Watch taken from dresser,39.9543161,-75.1953724
09/02/2016,3:00 AM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
06/11/16,1:18 PM,3600 Chestnut St,Auto Theft,Vehicle Stolen,39.9543161,-75.1953724
10/27/16,10:55 AM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
8/30/2016,4:28 PM,3600 Chestnut St,Theft,Secured bike taken from bike rack,39.9543161,-75.1953724
01/07/17,3:26 PM,4001 Walnut St,Theft,Mercandise taken without payment/Arrest,39.9543603,-75.2028254
08/21/16,4:46 PM,3600 Walnut St,Theft,Secured bike taken,39.952441,-75.19681
01/10/2017,8:18 AM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
11/05/16,1:33 PM,3601 Locust St,Theft,Unsecured property taken from desk,39.9529782,-75.2028258
01/18/17,9:54 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
05/06/16,2:55 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/22/17,1:35 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
07/08/16,12:43 PM,3601 Walnut St,Theft,Male took merchandise without payment,39.9536487,-75.1952333
08/23/17,3:35 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
08/03/16,1:39 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/23/17,3:35 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
12/06/16,10:20 AM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/26/17,11:58 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9543603,-75.2028254
03/24/2017,5:23 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
08/07/16,4:42 AM,4012 Walnut St,Theft,Unsecured pocketbook taken,39.9538571,-75.2032469
4/18/17,9:13 AM,3601 Walnut St,Theft,Earbuds taken by unknown male,39.9536487,-75.1952333
05/12/16,2:46 PM,4013 Walnut St,Theft,Male took money from tip jar,39.9544892,-75.2033743
4/19/17,9:23 AM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,39.9536487,-75.1952333
4/19/17,8:26 PM,4014 Walnut St,Theft,Laptop taken while unattended,39.9538293,-75.2037365
11/17/16,11:30 AM,3604 Chestnut St,Theft,Merchandise taken without payment,39.9545349,-75.1948936
